sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1678089681.719","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1678089681.393458",0,"1677906000.000000000","1678078799.000000000",15637,1678089681,2,18414,"1677906000.000000000","1678078799.000000000",completed,"0.251",,,,,,,,,,,,,,,
"1678089681.720","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1678089681.875324",0,"1677906000.000000000","1678078799.000000000",289,1678089681,2,289,"1677906000.000000000","1678078799.000000000",completed,"0.47600000000000003",,,,,,,,,,,,,,,
"1678089682.721","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1678089682.566678",0,"1677906000.000000000","1678078799.000000000",0,1678089682,16,0,"1677906000.000000000","1678078799.000000000",completed,"0.079",,,,,,,,,,,,,,,
"1678089682.722","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1678089682.891835",0,"1677906000.000000000","1678078799.000000000",246,1678089682,2,246,"1677906000.000000000","1678078799.000000000",completed,"0.112",,,,,,,,,,,,,,,
"1678089683.723","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1678089683.184393",0,"1677906000.000000000","1678078799.000000000",2,1678089683,2,2,"1677906000.000000000","1678078799.000000000",completed,"0.106",,,,,,,,,,,,,,,
"1678089683.724","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1678089683.462011",0,"1677906000.000000000","1678078799.000000000",0,1678089683,0,0,"1677906000.000000000","1678078799.000000000",completed,"0.08600000000000001",,,,,,,,,,,,,,,
"1678089683.725","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1678089683.733776",0,"1677906000.000000000","1678078799.000000000",55710,1678089683,60,55710,"1677906000.000000000","1678078799.000000000",completed,"0.402",,,,,,,,,,,,,,,
"1678089684.726","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1678089684.283369",0,"1677906000.000000000","1678078799.000000000",0,1678089684,1,0,"1677906000.000000000","1678078799.000000000",completed,"0.021",,,,,,,,,,,,,,,
"1678089684.727","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1678089684.563731",0,"1677906000.000000000","1678078799.000000000",60,1678089684,36,242,"1677906000.000000000","1678078799.000000000",completed,"0.112",,,,,,,,,,,,,,,
"1678089684.728","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1678089684.905981",0,"1677906000.000000000","1678078799.000000000",0,1678089684,1,0,"1677906000.000000000","1678078799.000000000",completed,"0.293",,,,,,,,,,,,,,,
"1678089690.729","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-03-04 date<=2023-03-05 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1678089690.896774",0,"1678089600.000000000","1678089690.000000000",722,1678089690,722,723,"1678089600.000000000","1678089690.000000000",completed,"0.101",,,,,,,,,,,,,,,
"1678176060.1055","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1678176060.444072",0,"1677992400.000000000","1678165199.000000000",0,1678176060,36,0,"1677992400.000000000","1678165199.000000000",completed,"0.06",,,,,,,,,,,,,,,
"1678176060.1056","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1678176060.736431",0,"1677992400.000000000","1678165199.000000000",0,1678176060,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.019",,,,,,,,,,,,,,,
"1678176061.1057","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1678176061.043736",0,"1677992400.000000000","1678165199.000000000",0,1678176061,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.148",,,,,,,,,,,,,,,
"1678176061.1058","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1678176061.330527",0,"1677992400.000000000","1678165199.000000000",9357,1678176061,1,9357,"1677992400.000000000","1678165199.000000000",completed,"1.2590000000000001",,,,,,,,,,,,,,,
"1678176062.1059","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1678176062.759895",0,"1677992400.000000000","1678165199.000000000",135405,1678176062,1,135405,"1677992400.000000000","1678165199.000000000",completed,"0.541",,,,,,,,,,,,,,,
"1678176063.1060","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1678176063.726793",0,"1677992400.000000000","1678165199.000000000",0,1678176063,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.538",,,,,,,,,,,,,,,
"1678176064.1061","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1678176064.533168",0,"1677992400.000000000","1678165199.000000000",0,1678176064,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.247",,,,,,,,,,,,,,,
"1678176065.1062","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1678176065.029617",0,"1677992400.000000000","1678165199.000000000",0,1678176065,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.221",,,,,,,,,,,,,,,
"1678176065.1063","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1678176065.521917",0,"1677992400.000000000","1678165199.000000000",0,1678176065,0,0,"1678175165.000000000","2147483647.000000000",completed,"0.027",,,,,,,,,,,,,,,
"1678176065.1064","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1678176065.788119",0,"1677992400.000000000","1678165199.000000000",0,1678176065,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.131",,,,,,,,,,,,,,,
"1678176066.1065","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1678176066.060804",0,"1677992400.000000000","1678165199.000000000",0,1678176066,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.211",,,,,,,,,,,,,,,
"1678176066.1066","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1678176066.553106",0,"1677992400.000000000","1678165199.000000000",0,1678176066,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.197",,,,,,,,,,,,,,,
"1678176066.1067","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1678176066.815951",0,"1677992400.000000000","1678165199.000000000",0,1678176066,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.501",,,,,,,,,,,,,,,
"1678176067.1068","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1678176067.520049",0,"1677992400.000000000","1678165199.000000000",0,1678176067,268,0,"1677992400.000000000","1678165199.000000000",completed,"0.596",,,,,,,,,,,,,,,
"1678176068.1069","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1678176068.679464",0,"1677992400.000000000","1678165199.000000000",0,1678176068,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.115",,,,,,,,,,,,,,,
"1678176068.1070","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1678176068.950596",0,"1677992400.000000000","1678165199.000000000",0,1678176068,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.558",,,,,,,,,,,,,,,
"1678176069.1071","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1678176069.632407",0,"1677992400.000000000","1678165199.000000000",1078,1678176069,6,1114,"1677992400.000000000","1678165199.000000000",completed,"0.116",,,,,,,,,,,,,,,
"1678176069.1072","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1678176069.910376",0,"1677992400.000000000","1678165199.000000000",0,1678176069,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.196",,,,,,,,,,,,,,,
"1678176070.1073","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1678176070.177091",0,"1677992400.000000000","1678165199.000000000",0,1678176070,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.11900000000000001",,,,,,,,,,,,,,,
"1678176070.1074","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1678176070.452860",0,"1677992400.000000000","1678165199.000000000",0,1678176070,1,9453,"1677992400.000000000","1678165199.000000000",completed,"0.365",,,,,,,,,,,,,,,
"1678176070.1075","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1678176070.929464",0,"1677992400.000000000","1678165199.000000000",12962,1678176070,15,12962,"1677992400.000000000","1678165199.000000000",completed,"0.23500000000000001",,,,,,,,,,,,,,,
"1678176071.1076","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1678176071.429962",0,"1677992400.000000000","1678165199.000000000",0,1678176071,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.271",,,,,,,,,,,,,,,
"1678176071.1077","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1678176071.901547",0,"1677992400.000000000","1678165199.000000000",0,1678176071,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.18",,,,,,,,,,,,,,,
"1678176072.1078","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1678176072.178354",0,"1677992400.000000000","1678165199.000000000",0,1678176072,0,1,"1677992400.000000000","1678165199.000000000",completed,"0.27",,,,,,,,,,,,,,,
"1678176079.1079","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1678176079.713142",0,"1677992400.000000000","1678165199.000000000",5575,1678176079,2,5575,"1677992400.000000000","1678165199.000000000",completed,"0.296",,,,,,,,,,,,,,,
"1678176080.1080","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1678176080.195228",0,"1677992400.000000000","1678165199.000000000",778,1678176080,2,778,"1677992400.000000000","1678165199.000000000",completed,"0.139",,,,,,,,,,,,,,,
"1678176080.1081","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1678176080.481601",0,"1677992400.000000000","1678165199.000000000",145,1678176080,2,145,"1677992400.000000000","1678165199.000000000",completed,"0.127",,,,,,,,,,,,,,,
"1678176080.1082","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1678176080.757113",0,"1677992400.000000000","1678165199.000000000",17280,1678176080,2,20145,"1677992400.000000000","1678165199.000000000",completed,"0.252",,,,,,,,,,,,,,,
"1678176081.1083","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1678176081.247016",0,"1677992400.000000000","1678165199.000000000",288,1678176081,2,288,"1677992400.000000000","1678165199.000000000",completed,"0.448",,,,,,,,,,,,,,,
"1678176081.1084","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1678176081.960107",0,"1677992400.000000000","1678165199.000000000",0,1678176081,16,0,"1677992400.000000000","1678165199.000000000",completed,"0.079",,,,,,,,,,,,,,,
"1678176082.1085","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1678176082.268908",0,"1677992400.000000000","1678165199.000000000",145,1678176082,2,145,"1677992400.000000000","1678165199.000000000",completed,"0.10200000000000001",,,,,,,,,,,,,,,
"1678176082.1086","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1678176082.548294",0,"1677992400.000000000","1678165199.000000000",2,1678176082,2,2,"1677992400.000000000","1678165199.000000000",completed,"0.097",,,,,,,,,,,,,,,
"1678176082.1087","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1678176082.844662",0,"1677992400.000000000","1678165199.000000000",0,1678176082,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.081",,,,,,,,,,,,,,,
"1678176083.1088","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1678176083.107942",0,"1677992400.000000000","1678165199.000000000",55750,1678176083,44,55750,"1677992400.000000000","1678165199.000000000",completed,"0.377",,,,,,,,,,,,,,,
"1678176083.1089","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1678176083.627283",0,"1677992400.000000000","1678165199.000000000",0,1678176083,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.02",,,,,,,,,,,,,,,
"1678176083.1090","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1678176083.897329",0,"1677992400.000000000","1678165199.000000000",0,1678176083,0,0,"1677992400.000000000","1678165199.000000000",completed,"0.08600000000000001",,,,,,,,,,,,,,,
"1678176084.1091","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1678176084.171154",0,"1677992400.000000000","1678165199.000000000",0,1678176084,1,0,"1677992400.000000000","1678165199.000000000",completed,"0.272",,,,,,,,,,,,,,,
"1678176090.1092","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-03-05 date<=2023-03-06 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1678176090.141469",0,"1678176000.000000000","1678176090.000000000",397,1678176090,397,398,"1678176000.000000000","1678176090.000000000",completed,"0.112",,,,,,,,,,,,,,,
