sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1677430800.1144","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677430800.931055",0,0,1677430801,1,0,completed,"0.081",,,,,,,,,,,
"1677430801.1145","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677430801.150124",0,0,1677430801,1,0,completed,"0.083",,,,,,,,,,,
"1677430801.1146","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677430801.156485",0,0,1677430801,1,0,completed,"0.112",,,,,,,,,,,
"1677430801.1147","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677430801.165312",0,0,1677430801,1,0,completed,"0.167",,,,,,,,,,,
"1677430801.1148","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677430801.171335",0,0,1677430801,1,0,completed,"0.149",,,,,,,,,,,
"1677430801.1149","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677430801.294629",0,0,1677430801,1,0,completed,"0.064",,,,,,,,,,,
"1677430801.1150","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677430801.336303",0,0,1677430801,1,0,completed,"0.092",,,,,,,,,,,
"1677430801.1151","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677430801.460603",0,0,1677430801,1,0,completed,"0.046",,,,,,,,,,,
"1677438000.1162","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677438000.640551",0,0,1677438000,1,0,completed,"0.196",,,,,,,,,,,
"1677438000.1163","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677438000.926395",0,0,1677438001,1,0,completed,"0.1",,,,,,,,,,,
"1677438000.1164","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677438000.957571",0,0,1677438001,1,0,completed,"0.09",,,,,,,,,,,
"1677438001.1165","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677438001.090712",0,0,1677438001,1,0,completed,"0.152",,,,,,,,,,,
"1677438001.1166","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677438001.095470",0,0,1677438001,1,0,completed,"0.20500000000000002",,,,,,,,,,,
"1677438001.1167","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677438001.186413",0,0,1677438001,1,0,completed,"0.14400000000000002",,,,,,,,,,,
"1677438001.1168","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677438001.191058",0,0,1677438001,1,0,completed,"0.132",,,,,,,,,,,
"1677438001.1169","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677438001.267945",0,0,1677438001,1,0,completed,"0.058",,,,,,,,,,,
"1677438001.1170","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677438001.422271",0,0,1677438001,1,0,completed,"0.019",,,,,,,,,,,
"1677438001.1171","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677438001.505350",0,0,1677438001,1,0,completed,"0.039",,,,,,,,,,,
"1677445200.1182","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445200.654120",0,0,1677445200,1,0,completed,"0.434",,,,,,,,,,,
"1677445200.1183","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445200.663462",0,0,1677445201,1,0,completed,"0.354",,,,,,,,,,,
"1677445201.1184","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445201.437620",0,0,1677445201,1,0,completed,"0.136",,,,,,,,,,,
"1677445201.1185","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445201.466667",0,0,1677445201,1,0,completed,"0.277",,,,,,,,,,,
"1677445201.1186","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445201.578637",0,0,1677445201,1,0,completed,"0.192",,,,,,,,,,,
"1677445201.1187","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445201.650058",0,0,1677445201,1,0,completed,"0.40700000000000003",,,,,,,,,,,
"1677445201.1188","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445201.763815",0,0,1677445201,1,0,completed,"0.181",,,,,,,,,,,
"1677445201.1189","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445201.964974",0,0,1677445202,1,0,completed,"0.223",,,,,,,,,,,
"1677445201.1190","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445201.985133",0,0,1677445202,1,0,completed,"0.158",,,,,,,,,,,
"1677445202.1191","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677445202.392938",0,0,1677445202,1,0,completed,"0.055",,,,,,,,,,,
"1677445202.1192","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445202.469362",0,0,1677445202,1,0,completed,"0.043000000000000003",,,,,,,,,,,
"1677445202.1193","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677445202.499375",0,0,1677445202,1,0,completed,"0.042",,,,,,,,,,,
"1677452400.1205","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677452400.561591",0,0,1677452400,1,0,completed,"0.193",,,,,,,,,,,
"1677452400.1206","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677452400.841195",0,0,1677452400,1,0,completed,"0.189",,,,,,,,,,,
"1677452400.1207","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677452400.981025",0,0,1677452401,1,0,completed,"0.058",,,,,,,,,,,
"1677452400.1208","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677452400.984274",0,0,1677452401,1,0,completed,"0.089",,,,,,,,,,,
"1677452401.1209","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677452401.000841",0,0,1677452401,1,0,completed,"0.115",,,,,,,,,,,
"1677452401.1210","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677452401.034382",0,0,1677452401,1,0,completed,"0.095",,,,,,,,,,,
"1677452401.1211","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677452401.155971",0,0,1677452401,1,0,completed,"0.045",,,,,,,,,,,
"1677452401.1212","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677452401.179141",0,0,1677452401,1,0,completed,"0.031",,,,,,,,,,,
"1677452401.1213","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677452401.209472",0,0,1677452401,1,0,completed,"0.044",,,,,,,,,,,
"1677452401.1214","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677452401.249321",0,0,1677452401,1,0,completed,"0.023",,,,,,,,,,,
"1677456000.1220","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677456000.753612",0,0,1677456000,1,0,completed,"0.054",,,,,,,,,,,
"1677456000.1221","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677456000.867665",0,0,1677456000,1,0,completed,"0.025",,,,,,,,,,,
"1677456000.1222","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677456000.901483",0,0,1677456000,1,0,completed,"0.033",,,,,,,,,,,
"1677456000.1224","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677456000.984200",0,0,1677456000,1,0,completed,"0.025",,,,,,,,,,,
"1677459600.1231","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677459600.389280",0,0,1677459600,1,0,completed,"0.148",,,,,,,,,,,
"1677459600.1232","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677459600.687757",0,0,1677459600,1,0,completed,"0.318",,,,,,,,,,,
"1677459600.1233","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677459600.716754",0,0,1677459600,1,0,completed,"0.167",,,,,,,,,,,
"1677459600.1234","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677459600.843645",0,0,1677459600,1,0,completed,"0.196",,,,,,,,,,,
"1677459601.1235","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677459601.056343",0,0,1677459601,1,0,completed,"0.097",,,,,,,,,,,
"1677459601.1236","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677459601.062172",0,0,1677459601,1,0,completed,"0.099",,,,,,,,,,,
"1677459601.1237","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677459601.144131",0,0,1677459601,1,0,completed,"0.078",,,,,,,,,,,
"1677459601.1238","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677459601.189922",0,0,1677459601,1,0,completed,"0.036000000000000004",,,,,,,,,,,
"1677459601.1239","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677459601.231055",0,0,1677459601,1,0,completed,"0.028",,,,,,,,,,,
"1677459601.1240","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677459601.283274",0,0,1677459601,1,0,completed,"0.045",,,,,,,,,,,
"1677466800.1251","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677466800.495343",0,0,1677466800,1,0,completed,"0.311",,,,,,,,,,,
"1677466800.1252","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677466800.594455",0,0,1677466800,1,0,completed,"0.245",,,,,,,,,,,
"1677466800.1253","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677466800.626193",0,0,1677466800,1,0,completed,"0.045",,,,,,,,,,,
"1677466800.1254","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677466800.941523",0,0,1677466800,1,0,completed,"0.129",,,,,,,,,,,
"1677466800.1255","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677466800.956396",0,0,1677466801,1,0,completed,"0.123",,,,,,,,,,,
"1677466801.1256","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677466801.097220",0,0,1677466801,1,0,completed,"0.084",,,,,,,,,,,
"1677466801.1257","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677466801.106418",0,0,1677466801,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677466801.1258","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677466801.227928",0,0,1677466801,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677466801.1259","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677466801.239212",0,0,1677466801,1,0,completed,"0.021",,,,,,,,,,,
"1677466801.1260","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677466801.262665",0,0,1677466801,1,0,completed,"0.057",,,,,,,,,,,
"1677474000.1271","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677474000.530144",0,0,1677474000,1,0,completed,"0.3",,,,,,,,,,,
"1677474000.1272","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677474000.728341",0,0,1677474001,1,0,completed,"0.377",,,,,,,,,,,
"1677474001.1273","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677474001.021510",0,0,1677474001,1,0,completed,"0.273",,,,,,,,,,,
"1677474001.1274","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677474001.026089",0,0,1677474001,1,0,completed,"0.17400000000000002",,,,,,,,,,,
"1677474001.1275","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677474001.181666",0,0,1677474001,1,0,completed,"0.151",,,,,,,,,,,
"1677474001.1276","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677474001.258912",0,0,1677474001,1,0,completed,"0.14",,,,,,,,,,,
"1677474001.1277","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677474001.411683",0,0,1677474001,1,0,completed,"0.08",,,,,,,,,,,
"1677474001.1278","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677474001.453311",0,0,1677474001,1,0,completed,"0.068",,,,,,,,,,,
"1677474001.1279","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677474001.479714",0,0,1677474001,1,0,completed,"0.055",,,,,,,,,,,
"1677474001.1280","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677474001.498850",0,0,1677474001,1,0,completed,"0.041",,,,,,,,,,,
"1677477601.1289","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677477601.452913",0,0,1677477601,1,0,completed,"0.025",,,,,,,,,,,
"1677477601.1290","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677477601.512409",0,0,1677477601,1,0,completed,"0.017",,,,,,,,,,,
"1677481200.1297","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677481200.444489",0,0,1677481200,1,0,completed,"0.116",,,,,,,,,,,
"1677481200.1298","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677481200.648452",0,0,1677481200,1,0,completed,"0.161",,,,,,,,,,,
"1677481200.1299","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677481200.869534",0,0,1677481200,1,0,completed,"0.054",,,,,,,,,,,
"1677481200.1300","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677481200.896873",0,0,1677481200,1,0,completed,"0.07200000000000001",,,,,,,,,,,
"1677481201.1301","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677481201.030676",0,0,1677481201,1,0,completed,"0.066",,,,,,,,,,,
"1677481201.1302","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677481201.076634",0,0,1677481201,1,0,completed,"0.062",,,,,,,,,,,
"1677481201.1303","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677481201.098633",0,0,1677481201,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677481201.1304","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677481201.103565",0,0,1677481201,1,0,completed,"0.111",,,,,,,,,,,
"1677481201.1305","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677481201.214451",0,0,1677481201,1,0,completed,"0.034",,,,,,,,,,,
"1677481201.1306","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677481201.297503",0,0,1677481201,1,0,completed,"0.028",,,,,,,,,,,
"1677488400.1406","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488400.489453",0,0,1677488400,1,0,completed,"0.379",,,,,,,,,,,
"1677488400.1407","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488400.629221",0,0,1677488400,1,0,completed,"0.373",,,,,,,,,,,
"1677488400.1408","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488400.816297",0,0,1677488401,1,0,completed,"0.372",,,,,,,,,,,
"1677488401.1409","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488401.040213",0,0,1677488401,1,0,completed,"0.36",,,,,,,,,,,
"1677488401.1410","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488401.267910",0,0,1677488401,1,0,completed,"0.17",,,,,,,,,,,
"1677488401.1411","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488401.356480",0,0,1677488401,1,0,completed,"0.214",,,,,,,,,,,
"1677488401.1412","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488401.447939",0,0,1677488401,1,0,completed,"0.133",,,,,,,,,,,
"1677488401.1413","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488401.617683",0,0,1677488401,1,0,completed,"0.171",,,,,,,,,,,
"1677488401.1414","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488401.640713",0,0,1677488401,1,0,completed,"0.159",,,,,,,,,,,
"1677488401.1415","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488401.820063",0,0,1677488401,1,0,completed,"0.139",,,,,,,,,,,
"1677488402.1416","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677488402.089495",0,0,1677488402,1,0,completed,"0.023",,,,,,,,,,,
"1677488402.1417","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677488402.143136",0,0,1677488402,1,0,completed,"0.016",,,,,,,,,,,
"1677495600.1430","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495600.294567",0,0,1677495600,1,0,completed,"0.211",,,,,,,,,,,
"1677495600.1431","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495600.931865",0,0,1677495601,1,0,completed,"0.243",,,,,,,,,,,
"1677495601.1432","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.054439",0,0,1677495601,1,0,completed,"0.339",,,,,,,,,,,
"1677495601.1433","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.137277",0,0,1677495601,1,0,completed,"0.216",,,,,,,,,,,
"1677495601.1434","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.303476",0,0,1677495601,1,0,completed,"0.126",,,,,,,,,,,
"1677495601.1435","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.422399",0,0,1677495601,1,0,completed,"0.055",,,,,,,,,,,
"1677495601.1436","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.447618",0,0,1677495601,1,0,completed,"0.137",,,,,,,,,,,
"1677495601.1437","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677495601.598590",0,0,1677495601,1,0,completed,"0.037",,,,,,,,,,,
"1677495601.1438","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677495601.635677",0,0,1677495601,1,0,completed,"0.042",,,,,,,,,,,
"1677495601.1439","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677495601.740965",0,0,1677495601,1,0,completed,"0.036000000000000004",,,,,,,,,,,
"1677495601.1440","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677495601.747514",0,0,1677495601,1,0,completed,"0.041",,,,,,,,,,,
"1677495601.1441","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677495601.750509",0,0,1677495601,1,0,completed,"0.055",,,,,,,,,,,
"1677495601.1442","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677495601.765019",0,0,1677495601,1,0,completed,"0.046",,,,,,,,,,,
"1677499200.1448","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677499200.759695",0,0,1677499200,1,0,completed,"0.054",,,,,,,,,,,
"1677499200.1449","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677499200.868202",0,0,1677499200,1,0,completed,"0.02",,,,,,,,,,,
"1677499200.1450","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677499200.875869",0,0,1677499200,1,0,completed,"0.045",,,,,,,,,,,
"1677499200.1451","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677499200.922484",0,0,1677499200,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677502800.1459","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677502800.539265",0,0,1677502800,1,0,completed,"0.24",,,,,,,,,,,
"1677502800.1460","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677502800.688643",0,0,1677502800,1,0,completed,"0.101",,,,,,,,,,,
"1677502800.1461","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677502800.756441",0,0,1677502800,1,0,completed,"0.186",,,,,,,,,,,
"1677502800.1462","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677502800.939327",0,0,1677502801,1,0,completed,"0.132",,,,,,,,,,,
"1677502801.1463","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677502801.021387",0,0,1677502801,1,0,completed,"0.066",,,,,,,,,,,
"1677502801.1464","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677502801.027025",0,0,1677502801,1,0,completed,"0.091",,,,,,,,,,,
"1677502801.1465","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677502801.031504",0,0,1677502801,1,0,completed,"0.063",,,,,,,,,,,
"1677502801.1466","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677502801.042590",0,0,1677502801,1,0,completed,"0.082",,,,,,,,,,,
"1677502801.1467","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677502801.129408",0,0,1677502801,1,0,completed,"0.08600000000000001",,,,,,,,,,,
"1677502801.1468","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677502801.208533",0,0,1677502801,1,0,completed,"0.022",,,,,,,,,,,
"1677510000.1479","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677510000.630989",0,0,1677510000,1,0,completed,"0.271",,,,,,,,,,,
"1677510001.1480","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677510001.032594",0,0,1677510001,1,0,completed,"0.165",,,,,,,,,,,
"1677510001.1481","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677510001.076300",0,0,1677510001,1,0,completed,"0.15",,,,,,,,,,,
"1677510001.1482","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677510001.094633",0,0,1677510001,1,0,completed,"0.15",,,,,,,,,,,
"1677510001.1483","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677510001.148599",0,0,1677510001,1,0,completed,"0.14400000000000002",,,,,,,,,,,
"1677510001.1484","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677510001.151950",0,0,1677510001,1,0,completed,"0.148",,,,,,,,,,,
"1677510001.1485","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677510001.415761",0,0,1677510001,1,0,completed,"0.045",,,,,,,,,,,
"1677510001.1486","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677510001.423805",0,0,1677510001,1,0,completed,"0.088",,,,,,,,,,,
"1677510001.1487","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677510001.430857",0,0,1677510001,1,0,completed,"0.032",,,,,,,,,,,
"1677510001.1488","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677510001.441036",0,0,1677510001,1,0,completed,"0.025",,,,,,,,,,,
"1677517200.1499","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677517200.371377",0,0,1677517200,1,0,completed,"0.165",,,,,,,,,,,
"1677517200.1500","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677517200.617737",0,0,1677517200,1,0,completed,"0.264",,,,,,,,,,,
"1677517200.1501","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677517200.888481",0,0,1677517201,1,0,completed,"0.11",,,,,,,,,,,
"1677517200.1502","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677517200.937943",0,0,1677517201,1,0,completed,"0.191",,,,,,,,,,,
"1677517200.1503","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677517200.983967",0,0,1677517201,1,0,completed,"0.14100000000000001",,,,,,,,,,,
"1677517201.1504","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677517201.122172",0,0,1677517201,1,0,completed,"0.079",,,,,,,,,,,
"1677517201.1505","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677517201.211573",0,0,1677517201,1,0,completed,"0.084",,,,,,,,,,,
"1677517201.1506","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677517201.219431",0,0,1677517201,1,0,completed,"0.062",,,,,,,,,,,
"1677517201.1507","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677517201.289090",0,0,1677517201,1,0,completed,"0.023",,,,,,,,,,,
"1677517201.1508","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677517201.296791",0,0,1677517201,1,0,completed,"0.048",,,,,,,,,,,
"1677524400.1519","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677524400.583169",0,0,1677524400,1,0,completed,"0.17200000000000001",,,,,,,,,,,
"1677524400.1520","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677524400.780451",0,0,1677524400,1,0,completed,"0.158",,,,,,,,,,,
"1677524400.1521","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677524400.827742",0,0,1677524400,1,0,completed,"0.21",,,,,,,,,,,
"1677524401.1522","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677524401.051107",0,0,1677524401,1,0,completed,"0.17500000000000002",,,,,,,,,,,
"1677524401.1523","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677524401.123894",0,0,1677524401,1,0,completed,"0.112",,,,,,,,,,,
"1677524401.1524","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677524401.160434",0,0,1677524401,1,0,completed,"0.061",,,,,,,,,,,
"1677524401.1525","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677524401.170266",0,0,1677524401,1,0,completed,"0.097",,,,,,,,,,,
"1677524401.1526","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677524401.215293",0,0,1677524401,1,0,completed,"0.085",,,,,,,,,,,
"1677524401.1528","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677524401.370166",0,0,1677524401,1,0,completed,"0.021",,,,,,,,,,,
"1677531600.1539","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531600.891561",0,0,1677531601,1,0,completed,"0.323",,,,,,,,,,,
"1677531600.1540","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531600.914019",0,0,1677531601,1,0,completed,"0.23",,,,,,,,,,,
"1677531601.1541","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531601.128570",0,0,1677531601,1,0,completed,"0.308",,,,,,,,,,,
"1677531601.1542","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.292901",0,0,1677531601,1,0,completed,"0.125",,,,,,,,,,,
"1677531601.1543","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531601.347680",0,0,1677531601,1,0,completed,"0.20800000000000002",,,,,,,,,,,
"1677531601.1544","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.423703",0,0,1677531601,1,0,completed,"0.077",,,,,,,,,,,
"1677531601.1545","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531601.510916",0,0,1677531601,1,0,completed,"0.028",,,,,,,,,,,
"1677531601.1546","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.592176",0,0,1677531601,1,0,completed,"0.063",,,,,,,,,,,
"1677531601.1547","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677531601.605663",0,0,1677531601,1,0,completed,"0.065",,,,,,,,,,,
"1677531601.1548","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.636012",0,0,1677531601,1,0,completed,"0.053",,,,,,,,,,,
"1677531601.1549","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.674255",0,0,1677531601,1,0,completed,"0.106",,,,,,,,,,,
"1677531601.1550","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677531601.798448",0,0,1677531601,1,0,completed,"0.038",,,,,,,,,,,
"1677538800.1562","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677538800.284543",0,0,1677538800,1,0,completed,"0.362",,,,,,,,,,,
"1677538800.1563","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677538800.738454",0,0,1677538800,1,0,completed,"0.095",,,,,,,,,,,
"1677538800.1564","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677538800.811527",0,0,1677538800,1,0,completed,"0.058",,,,,,,,,,,
"1677538800.1565","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677538800.952848",0,0,1677538801,1,0,completed,"0.112",,,,,,,,,,,
"1677538801.1566","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677538801.014111",0,0,1677538801,1,0,completed,"0.044",,,,,,,,,,,
"1677538801.1567","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677538801.069225",0,0,1677538801,1,0,completed,"0.101",,,,,,,,,,,
"1677538801.1568","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677538801.109207",0,0,1677538801,1,0,completed,"0.061",,,,,,,,,,,
"1677538801.1569","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677538801.151905",0,0,1677538801,1,0,completed,"0.044",,,,,,,,,,,
"1677538801.1570","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677538801.162546",0,0,1677538801,1,0,completed,"0.049",,,,,,,,,,,
